file_path,label,audio_length
'/Users/local/Desktop/audio_classification/animal_sounds/bird/102192fd_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b8b8cb52_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8ea22de7_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7fd25f7c_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/21832144_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/bf90a57a_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/2b715941_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/aa48c94a_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6094340e_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d3a18257_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/258f4559_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/36050ef3_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9f6fbdb4_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ce9410da_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/8eb4a1bf_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/53578f4e_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/0a9f9af7_nohash_2.wav',2,15019
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6414258b_nohash_0.wav',0,13654
'/Users/local/Desktop/audio_classification/animal_sounds/dog/9db2bfe9_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ad340ed7_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/0e17f595_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/43691f67_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/15d83b54_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3847619e_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7303215d_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1aed7c6d_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3c8dc702_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/bf8d5617_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/4cb874bb_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f47d644e_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/f33660af_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e7117d00_nohash_2.wav',0,15702
'/Users/local/Desktop/audio_classification/animal_sounds/dog/05d18852_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/4a803e67_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/553f1a79_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/099d52ad_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/39a45230_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/31583d30_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/84bf12ff_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/682e1687_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/765ffccb_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ec7d1151_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d7a58714_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b1426003_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ab76ac76_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/1e4064b8_nohash_0.wav',1,14861
