,file_path,label
283,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c33682f0_nohash_1.wav',2
284,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/53458368_nohash_0.wav',1
285,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/813b82a6_nohash_0.wav',2
286,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b36c27c2_nohash_0.wav',0
287,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/9f7079fe_nohash_3.wav',1
288,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a16b3102_nohash_0.wav',1
289,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c5c60d8d_nohash_0.wav',2
290,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/62605293_nohash_1.wav',1
291,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/97addd88_nohash_0.wav',0
292,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2ad772d6_nohash_1.wav',1
293,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/e41e41f7_nohash_0.wav',2
294,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6c2dd2d5_nohash_0.wav',1
295,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4422e51d_nohash_0.wav',1
296,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b7669804_nohash_0.wav',2
297,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/35c8fa78_nohash_1.wav',1
298,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/377e916b_nohash_0.wav',1
299,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ad340ed7_nohash_1.wav',2
300,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/64220627_nohash_0.wav',1
301,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/1aeef15e_nohash_0.wav',1
302,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/919d3c0e_nohash_0.wav',1
303,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/6b889021_nohash_0.wav',2
304,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/64f83f0e_nohash_0.wav',1
305,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/a879a2c3_nohash_1.wav',0
306,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/8e884ec4_nohash_0.wav',1
307,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/afe0b87d_nohash_0.wav',2
308,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ab5ae445_nohash_0.wav',2
309,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6982fc2a_nohash_0.wav',1
310,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7ea032f3_nohash_0.wav',0
311,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4a1e736b_nohash_0.wav',2
312,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/9c59dd28_nohash_0.wav',1
313,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ab81c9c8_nohash_0.wav',2
314,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/789e4ee7_nohash_0.wav',1
315,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/f33660af_nohash_1.wav',1
316,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/0a7c2a8d_nohash_0.wav',2
317,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/726382d6_nohash_0.wav',1
318,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/65d81c54_nohash_0.wav',0
319,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/7303215d_nohash_1.wav',1
320,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/a902ce9b_nohash_0.wav',2
321,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/05739450_nohash_0.wav',1
322,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/6d0ad764_nohash_0.wav',2
323,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b2fbe484_nohash_0.wav',1
324,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b15fc37d_nohash_3.wav',0
325,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3ff840aa_nohash_0.wav',2
326,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/95218ce8_nohash_0.wav',2
327,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/6e41a77e_nohash_0.wav',0
328,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3a182c98_nohash_0.wav',2
329,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b00dff7e_nohash_0.wav',2
330,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/ab5d7179_nohash_0.wav',1
331,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d933bf5e_nohash_2.wav',1
332,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/38c30a4a_nohash_1.wav',2
333,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e04d7130_nohash_1.wav',0
334,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4f2be90f_nohash_0.wav',1
335,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/73dda36a_nohash_0.wav',0
336,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/d7ca14ef_nohash_1.wav',2
337,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/df6bd83f_nohash_0.wav',1
338,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/bf4af1af_nohash_0.wav',1
339,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/28612180_nohash_0.wav',2
340,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c5570933_nohash_1.wav',2
341,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/520e8c0e_nohash_0.wav',1
342,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b71ebf79_nohash_0.wav',0
343,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f6581345_nohash_1.wav',2
344,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/82305c3a_nohash_0.wav',2
345,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/65040d9b_nohash_0.wav',0
346,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/72d75d96_nohash_0.wav',0
347,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f428ca69_nohash_0.wav',0
348,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/0a9f9af7_nohash_0.wav',2
349,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b43de700_nohash_0.wav',1
350,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/61e50f62_nohash_0.wav',2
351,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6cf5459b_nohash_1.wav',1
352,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d8a5ace5_nohash_0.wav',1
353,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b5aacf2c_nohash_0.wav',0
354,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/4c13fe25_nohash_1.wav',0
355,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d7ca14ef_nohash_0.wav',0
356,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/06076b6b_nohash_1.wav',2
357,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ed0720f1_nohash_1.wav',0
358,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7ff4fc72_nohash_0.wav',0
359,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/ced4e2a1_nohash_1.wav',1
360,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/aa233654_nohash_1.wav',1
361,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c08585c1_nohash_1.wav',2
362,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/57376a4c_nohash_0.wav',2
363,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/cb2929ce_nohash_0.wav',1
364,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/53fd1780_nohash_1.wav',1
365,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/02e85b60_nohash_0.wav',2
366,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e1469561_nohash_0.wav',0
367,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/9dcfba4b_nohash_1.wav',1
368,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/36de13e1_nohash_0.wav',0
369,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/fb7cfe0e_nohash_0.wav',0
370,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/afd53389_nohash_0.wav',1
371,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9a43b64b_nohash_0.wav',0
372,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/6f2f57c1_nohash_0.wav',0
373,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/19f9c115_nohash_0.wav',1
374,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/aa233654_nohash_0.wav',1
375,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/37fc5d97_nohash_0.wav',2
376,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ea7ca285_nohash_0.wav',2
377,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5165cf0a_nohash_0.wav',1
378,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e6be0830_nohash_1.wav',0
379,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/66cbe2b3_nohash_2.wav',0
380,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/8d8d9855_nohash_1.wav',2
381,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/7e4fa1d8_nohash_2.wav',1
382,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/78884794_nohash_1.wav',1
383,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d4d898d7_nohash_0.wav',1
384,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/dce5041a_nohash_0.wav',2
385,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/1a6eca98_nohash_3.wav',2
386,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/86cb59b2_nohash_0.wav',1
387,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1a6eca98_nohash_0.wav',0
388,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c948d727_nohash_0.wav',0
389,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/ae82c78c_nohash_1.wav',1
390,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/2d3c8dcb_nohash_2.wav',2
391,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7c9b43f0_nohash_0.wav',2
392,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b487da60_nohash_0.wav',0
393,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/518588b6_nohash_0.wav',1
394,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/eb67fcbc_nohash_0.wav',1
395,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/11860c84_nohash_0.wav',1
396,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/937b433e_nohash_1.wav',0
397,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b00c4c53_nohash_1.wav',1
398,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f1b35ace_nohash_0.wav',2
399,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ecef25ba_nohash_0.wav',0
400,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/80c17118_nohash_1.wav',0
401,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ad89eb1e_nohash_0.wav',0
402,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/2bfe70ef_nohash_1.wav',0
403,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/105a0eea_nohash_0.wav',0
404,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/14587ff0_nohash_0.wav',0
405,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/772db621_nohash_0.wav',1
406,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/8c7b691a_nohash_0.wav',1
407,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/0f7dc557_nohash_0.wav',1
408,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/a84dee7b_nohash_0.wav',2
409,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/863880b7_nohash_0.wav',1
410,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6c9223bd_nohash_0.wav',1
411,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/66cbe2b3_nohash_0.wav',2
412,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4cb874bb_nohash_0.wav',2
413,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e5afa9b0_nohash_0.wav',0
414,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/12529547_nohash_0.wav',2
415,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ed0720f1_nohash_0.wav',0
416,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d3f22f0e_nohash_0.wav',1
417,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/37b03ab1_nohash_0.wav',2
418,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/d90b4138_nohash_0.wav',2
419,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/afbec28d_nohash_0.wav',2
420,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/a8e25ebb_nohash_0.wav',2
421,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d1214f15_nohash_1.wav',0
422,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c7124b73_nohash_0.wav',2
423,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e5dadd24_nohash_0.wav',0
424,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/2510c044_nohash_0.wav',2
425,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/51995cea_nohash_2.wav',0
426,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/de650823_nohash_0.wav',2
427,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d71ad617_nohash_0.wav',1
428,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/de08912f_nohash_0.wav',1
429,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/87eff300_nohash_0.wav',0
430,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3efef882_nohash_0.wav',0
431,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/656e8bb3_nohash_0.wav',1
432,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/6e916de8_nohash_0.wav',2
433,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/692a88e6_nohash_0.wav',0
434,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/656e8bb3_nohash_2.wav',2
435,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/fe291fa9_nohash_1.wav',1
436,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b87bdb22_nohash_0.wav',1
437,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/83f9c4ab_nohash_0.wav',0
438,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/2d82a556_nohash_0.wav',0
439,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/541e4079_nohash_0.wav',0
440,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b1426003_nohash_3.wav',1
441,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/ead2934a_nohash_1.wav',1
442,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/8056e897_nohash_1.wav',1
443,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d71ad617_nohash_0.wav',0
444,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/51055bda_nohash_0.wav',0
445,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/d926bb17_nohash_0.wav',2
446,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/471a0925_nohash_0.wav',1
447,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/11b1df78_nohash_0.wav',0
448,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7910d292_nohash_2.wav',2
449,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/50f55535_nohash_1.wav',0
450,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c205e625_nohash_0.wav',0
451,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4c77947d_nohash_0.wav',1
452,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b06c19b0_nohash_2.wav',1
453,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/00f0204f_nohash_1.wav',1
454,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/283d7a53_nohash_0.wav',0
455,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/1e9b215e_nohash_1.wav',1
456,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/fbe51750_nohash_0.wav',2
457,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c256377f_nohash_0.wav',0
458,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c08e5058_nohash_2.wav',2
459,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/05cf43ef_nohash_0.wav',1
460,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f9f9751d_nohash_0.wav',2
461,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/638548d5_nohash_1.wav',2
462,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/87728a88_nohash_1.wav',0
463,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/ff21fb59_nohash_1.wav',1
464,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5ff3f9a1_nohash_1.wav',1
465,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/84bf12ff_nohash_1.wav',2
466,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/1bb574f9_nohash_0.wav',2
467,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d8521ea0_nohash_0.wav',1
468,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f550b7dc_nohash_0.wav',0
469,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1cbcc7a7_nohash_1.wav',0
470,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/de6eb27c_nohash_0.wav',0
471,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/257e17e0_nohash_0.wav',2
472,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b1426003_nohash_0.wav',0
473,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2e0d80f7_nohash_0.wav',1
